Timestamp,CIB CT Circuit Heat Meter Energy,CIB CT Circuit Heat Meter Flow,CIB CT Circuit Heat Meter Inlet Temp,CIB CT Circuit Heat Meter Outlet Temp,CIB CT Circuit Heat Meter Power,CIB Heating CT Circuit Flow Temp,CIB Heating CT Circuit Return Temp
2026-01-10T09:00:00Z London,500,140.9750010172526,52.21249961853027,49.20750013987223,510,52.01294803619385,48.23064263661703
2026-01-10T10:00:00Z London,500,135.59999974568686,51.45249938964844,48.308332761128746,500,51.059004147847496,48.21962515513102
2026-01-10T11:00:00Z London,500,140.64166514078775,51.97249984741211,48.842501640319824,510,51.55771700541178,48.88512738545736
2026-01-10T12:00:00Z London,500,146.94166692097983,52.20749886830648,49.269167264302574,500,51.80579376220703,49.09006690979004
2026-01-10T13:00:00Z London,400,148.64999771118164,52.01250044504801,49.26666704813639,480,51.734182357788086,49.105491638183594
2026-01-10T14:00:00Z London,500,146.80833435058594,51.69083309173584,48.86999924977621,480,51.25848929087321,48.871904373168945
2026-01-10T15:00:00Z London,500,149.69166564941406,51.88999938964844,49.05666637420654,480,51.45797348022461,48.854275385538735
2026-01-10T16:00:00Z London,500,149.81666564941406,52.059165954589844,49.30750052134196,490,51.680477142333984,49.323652267456055
2026-01-10T17:00:00Z London,500,150.40833282470703,52.44583384195963,49.61916637420654,520,51.918322245279946,49.31445026397705
2026-01-10T18:00:00Z London,500,151.3750025431315,55.42750040690104,52.38166618347168,550,54.43489456176758,51.74952538808187
2026-01-10T19:00:00Z London,500,152.9999974568685,57.63416608174642,54.64166673024496,560,57.220004081726074,54.94383557637533
2026-01-10T20:00:00Z London,500,148.95833460489908,56.09250005086263,53.1983331044515,560,55.79547913869222,52.97712643941244
2026-01-10T21:00:00Z London,500,151.6499989827474,56.59916559855143,53.54166603088379,570,56.094706535339355,53.7162389755249
2026-01-10T22:00:00Z London,600,151.48333358764648,57.635833422342934,54.51583353678385,550,57.07934315999349,55.56530634562174
2026-01-10T23:00:00Z London,500,148.21666717529297,57.447500228881836,54.26416746775309,580,57.13560835520426,55.71875540415446
2026-01-11T00:00:00Z London,500,150.18333307902017,56.77583281199137,53.69666608174642,570,56.41695086161295,54.91314570109049
2026-01-11T01:00:00Z London,600,152.46666844685873,57.30749988555908,54.22749996185303,590,56.79801654815674,55.319786071777344
2026-01-11T02:00:00Z London,500,151.77500025431314,57.420833587646484,54.29250144958496,570,57.06655406951904,55.62668673197428
2026-01-11T03:00:00Z London,500,152.50000127156576,57.06833299001058,54.06999969482422,550,56.72896512349447,55.36070760091146
2026-01-11T04:00:00Z London,600,153.1166674296061,56.96916643778483,53.906666119893394,560,56.57040278116862,55.12797419230143
2026-01-11T05:00:00Z London,500,153.1750005086263,56.95499960581461,53.97916634877523,550,56.621551513671875,55.2174866994222
2026-01-11T06:00:00Z London,500,152.9250005086263,57.11166572570801,54.13499927520752,580,56.69316101074219,55.24306297302246
2026-01-11T07:00:00Z London,500,151.05833307902017,56.34333292643229,53.479166666666664,520,56.1330680847168,52.64465077718099
2026-01-11T08:00:00Z London,500,149.8249994913737,56.40333366394043,53.48999913533529,520,55.938699086507164,51.59607823689779
2026-01-11T09:00:00Z London,500,152.0249989827474,56.80416679382324,53.893333435058594,540,56.40416463216146,53.2277577718099
2026-01-11T10:00:00Z London,500,152.68333307902017,57.548333485921226,54.66499996185303,520,56.9872719446818,54.25842761993408
2026-01-11T11:00:00Z London,500,152.4916674296061,58.322500228881836,55.520833333333336,530,57.69569714864095,55.61901442209879
2026-01-11T12:00:00Z London,500,153.89166514078775,58.96916707356771,56.229166666666664,540,58.40412394205729,55.895222663879395
2026-01-11T13:00:00Z London,500,153.43333435058594,60.38000011444092,57.69916661580404,510,59.829270362854004,57.75707848866781
2026-01-11T14:00:00Z London,400,152.91666666666666,60.91499996185303,58.263333320617676,500,60.35358587900797,57.93354352315267
2026-01-11T15:00:00Z London,500,151.15833282470703,61.19583384195963,58.572500228881836,500,60.873663902282715,58.296709060668945
2026-01-11T16:00:00Z London,400,153.91666539510092,61.28666687011719,58.649166425069176,500,60.91437244415283,58.767287254333496
2026-01-11T17:00:00Z London,500,154.23333358764648,61.136667251586914,58.58916664123535,500,60.732750256856285,57.93354352315267
2026-01-11T18:00:00Z London,400,153.06666819254556,61.224166552225746,58.58916727701823,500,60.6857795715332,58.854241689046226
2026-01-11T19:00:00Z London,400,151.39166641235352,60.923332850138344,58.48833306630453,460,60.56052303314209,58.11512565612793
2026-01-11T20:00:00Z London,500,151.37500127156576,60.38000011444092,58.00583299001058,450,59.949049631754555,58.31460920969645
2026-01-11T21:00:00Z London,400,152.94166819254556,59.71999994913737,57.38416703542074,430,59.158584912618004,56.841495513916016
2026-01-11T22:00:00Z London,400,152.24166615804037,59.589999516805015,57.2991673151652,420,59.028151194254555,57.75963592529297
2026-01-11T23:00:00Z London,300,150.73333358764648,59.446666399637856,57.24499924977621,400,58.94631258646647,57.667563120524086
2026-01-12T00:00:00Z London,400,150.95833460489908,59.76250012715658,57.731666564941406,540,59.27111339569092,58.150930404663086
2026-01-12T01:00:00Z London,300,150.25833384195963,60.125,58.14166736602783,380,59.64962100982666,58.44504324595133
2026-01-12T02:00:00Z London,400,149.4250005086263,60.220000902811684,58.093333880106606,490,59.687984784444176,58.32995573679606
2026-01-12T03:00:00Z London,400,150.49999872843424,60.519999504089355,58.347500483194985,440,60.127439181009926,58.69311968485514
2026-01-12T04:00:00Z London,300,150.79166793823242,59.82499980926514,57.73333295186361,370,59.25065358479818,57.92843119303385
2026-01-12T05:00:00Z London,400,150.39166514078775,59.621665954589844,57.465833028157554,490,58.91817855834961,57.65733337402344
2026-01-12T06:00:00Z London,300,149.70833460489908,60.2491668065389,58.20833365122477,450,59.49617417653402,58.51409467061361
2026-01-12T07:00:00Z London,400,150.19166310628256,60.11083253224691,57.76916694641113,470,59.77238241831461,57.728945096333824
2026-01-12T08:00:00Z London,500,151.6500015258789,59.09499963124593,56.45833269755045,490,58.80309168497721,57.20209884643555
2026-01-12T09:00:00Z London,500,151.8083356221517,58.077500343322754,55.264166514078774,520,57.73405965169271,56.199563344319664
2026-01-12T10:00:00Z London,500,150.6999994913737,57.60916646321615,54.81333351135254,520,57.2200034459432,55.27375189463297
2026-01-12T11:00:00Z London,400,149.06666564941406,58.53999996185303,55.763333002726235,480,58.107452392578125,56.506462732950844
2026-01-12T12:00:00Z London,500,150.15000025431314,58.574167251586914,55.99749946594238,470,58.26090304056803,56.61387697855631
2026-01-12T13:00:00Z London,400,151.48333358764648,58.4391663869222,55.93749968210856,490,58.04607327779134,56.3606866200765
2026-01-12T14:00:00Z London,500,152.1750005086263,58.42916615804037,55.97499942779541,490,58.19952265421549,56.6547966003418
2026-01-12T15:00:00Z London,400,150.16666539510092,58.16416613260905,55.78166707356771,460,58.025614420572914,56.52180735270182
2026-01-12T16:00:00Z London,400,150.1500015258789,58.59583346048991,56.01666673024496,440,58.17394765218099,56.590858459472656
2026-01-12T17:00:00Z London,400,150.84166717529297,58.89416694641113,56.346665700276695,470,58.38110478719076,56.85939566294352
2026-01-12T18:00:00Z London,400,151.18333435058594,58.97499974568685,56.69750054677328,450,58.40668169657389,57.04865233103434
2026-01-12T19:00:00Z London,400,148.57500076293945,59.14999961853027,56.97166665395101,510,58.826108614603676,57.278825441996254
2026-01-12T20:00:00Z London,400,151.30833435058594,59.61499945322672,56.857499758402504,480,58.93096733093262,57.23279062906901
2026-01-12T21:00:00Z London,400,150.31666692097983,58.68916670481364,56.91583283742269,450,58.37598959604899,57.26092402140299
2026-01-12T22:00:00Z London,300,149.66666539510092,59.12666543324789,57.07500012715658,530,58.52432632446289,57.82868957519531
2026-01-12T23:00:00Z London,400,148.91666539510092,58.75750001271566,56.52416706085205,480,58.445042292277016,57.23279126485189
2026-01-13T00:00:00Z London,300,148.49166361490884,58.21333312988281,56.444166819254555,470,58.260903676350914,56.759654680887856
2026-01-13T01:00:00Z London,400,149.85833104451498,58.4391663869222,56.19999885559082,420,58.000040690104164,56.63945198059082
2026-01-13T02:00:00Z London,300,149.07500076293945,57.927499771118164,55.8633337020874,400,57.721274058024086,56.35045782725016
2026-01-13T03:00:00Z London,400,149.86666615804037,57.64999961853027,55.76416619618734,470,57.42971928914388,56.22002442677816
2026-01-13T04:00:00Z London,300,148.2833340962728,57.47333304087321,55.33583354949951,410,57.16118208567301,55.74944559733073
2026-01-13T05:00:00Z London,400,150.30833307902017,57.389166831970215,55.3041664759318,420,56.823591232299805,55.78013483683268
2026-01-13T06:00:00Z London,300,150.18333435058594,57.32916704813639,55.069167137145996,440,56.96425565083822,55.516712506612144
2026-01-13T07:00:00Z London,500,152.36666615804037,56.97583325703939,54.4358336130778,500,56.62666702270508,54.77759679158529
2026-01-13T08:00:00Z London,500,151.15833282470703,55.99166711171468,53.372499783833824,510,55.708526611328125,54.07173093159994
2026-01-13T09:00:00Z London,400,150.8999989827474,56.03749910990397,53.55083338419596,470,55.83384450276693,54.41699250539144
2026-01-13T10:00:00Z London,400,151.87500127156576,55.287500063578285,52.89416631062826,490,55.07426897684733,53.49885114034017
2026-01-13T11:00:00Z London,400,149.8000005086263,55.6141668955485,53.080833435058594,490,55.243062337239586,53.36330540974935
2026-01-13T12:00:00Z London,400,151.21666717529297,55.456667264302574,53.22999954223633,450,55.4220863978068,53.95408566792806
2026-01-13T13:00:00Z London,400,150.14166514078775,55.955000241597496,53.569166819254555,470,55.18679745992025,54.030810038248696
2026-01-13T14:00:00Z London,400,149.80833307902017,55.29333337148031,53.15166632334391,480,54.91058794657389,53.48350715637207
2026-01-13T15:00:00Z London,400,151.2083307902018,55.0758326848348,52.813332875569664,480,54.42722098032633,52.73671913146973
2026-01-13T16:00:00Z London,400,150.3833325703939,54.75500011444092,52.709166844685875,510,54.854321797688804,53.24821758270264
2026-01-13T17:00:00Z London,400,150.70833460489908,55.134999910990395,53.14500013987223,470,54.874783198038735,53.831326166788735
2026-01-13T18:00:00Z London,400,151.49166615804037,55.35249996185303,52.89833354949951,520,54.746910413106285,53.636956532796226
2026-01-13T19:00:00Z London,400,152.57500076293945,55.83750025431315,53.16166591644287,530,55.34536361694336,53.72646999359131
2026-01-13T20:00:00Z London,500,153.7499974568685,56.85333283742269,54.53166643778483,590,56.5397113164266,54.4604689280192
2026-01-13T21:00:00Z London,400,151.40000279744467,57.4491662979126,55.25000031789144,480,57.23534965515137,55.744330724080406
2026-01-13T22:00:00Z London,400,152.12499872843424,58.131666819254555,55.559999783833824,620,57.698256492614746,56.26350021362305
2026-01-13T23:00:00Z London,500,153.8166643778483,58.497499783833824,56.16499996185303,580,57.88751029968262,56.90031878153483
2026-01-14T00:00:00Z London,400,151.70833333333334,58.71250025431315,56.15666707356771,470,58.40156682332357,57.03842258453369
2026-01-14T01:00:00Z London,500,153.92499923706055,59.031666119893394,56.31249968210856,500,58.49363422393799,57.16885312398275
2026-01-14T02:00:00Z London,500,152.20833333333334,59.476667404174805,56.80083401997884,490,58.91050656636556,57.59851201375326
2026-01-14T03:00:00Z London,500,153.37499872843424,59.934999783833824,57.04333337148031,510,59.191831270853676,57.989807764689125
2026-01-14T04:00:00Z London,500,153.94166946411133,60.11083380381266,57.164167404174805,550,59.51663398742676,58.10233847300211
2026-01-14T05:00:00Z London,500,153.35833231608072,60.3658332824707,57.465000788370766,580,59.835482915242515,58.32228374481201
2026-01-14T06:00:00Z London,500,152.91666666666666,60.61666711171468,57.59249973297119,580,60.14404265085856,58.59337774912516
2026-01-14T07:00:00Z London,500,152.0500005086263,59.17250029246012,56.12583382924398,560,59.08633899688721,55.757118225097656
2026-01-14T08:00:00Z London,600,153.05833180745444,53.30750052134196,50.26500002543131,590,54.12799390157064,51.87228775024414
2026-01-14T09:00:00Z London,600,152.14166768391928,50.8633337020874,47.61999956766764,610,50.49664465586344,48.446736335754395
2026-01-14T10:00:00Z London,500,151.73333358764648,51.73750019073486,48.53499984741211,590,51.161304791768394,49.01606814066569
2026-01-14T11:00:00Z London,600,153.44999821980795,52.3799991607666,49.09000015258789,600,51.98737366994222,50.2046791712443
2026-01-14T12:00:00Z London,500,152.2249984741211,51.989999771118164,48.84000015258789,600,51.66768741607666,49.4008404413859
2026-01-14T13:00:00Z London,600,154.84999974568686,54.52750015258789,51.339999516805015,600,53.859460512797035,52.174072265625
2026-01-14T14:00:00Z London,500,152.45833333333334,55.90333366394043,52.90749931335449,560,55.51671504974365,53.33517360687256
2026-01-14T15:00:00Z London,500,155.10833485921225,55.97999954223633,53.1850004196167,520,55.626686096191406,53.99245071411133
2026-01-14T16:00:00Z London,500,153.45833333333334,55.967498779296875,53.31500053405762,510,55.75200239817301,53.77250258127848
2026-01-14T17:00:00Z London,500,153.52500025431314,56.93499946594238,54.03000068664551,540,56.40416590372721,54.58322683970133
2026-01-14T18:00:00Z London,500,152.4916648864746,57.507500648498535,54.69500160217285,510,57.10491689046224,55.23794905344645
2026-01-14T19:00:00Z London,400,154.25,57.32749938964844,54.59999942779541,580,57.0665537516276,55.50648625691732
2026-01-14T20:00:00Z London,400,151.46666717529297,56.96416727701823,55.36250019073486,500,57.24813683827718,55.53973197937012
2026-01-14T21:00:00Z London,400,148.08333333333334,57.15416685740153,55.12750053405762,490,57.13816261291504,55.225158055623375
2026-01-14T22:00:00Z London,300,150.3999989827474,56.81749979654948,54.7966677347819,450,56.71617603302002,55.20214080810547
2026-01-14T23:00:00Z London,300,149.9749984741211,56.429165840148926,54.63750044504801,420,56.00263500213623,54.969411849975586
2026-01-15T00:00:00Z London,300,150.10833485921225,56.486666997273765,54.6449998219808,410,55.96938896179199,55.04869143168131
2026-01-15T01:00:00Z London,400,150.31666564941406,56.64083290100098,54.739166577657066,470,56.32488123575846,55.202141761779785
2026-01-15T02:00:00Z London,300,151.47499974568686,57.418334007263184,55.319166819254555,460,57.16373920440674,55.335131327311196
2026-01-15T03:00:00Z London,400,150.45833333333334,57.3733336130778,55.38083299001058,490,57.25580914815267,56.084476470947266
2026-01-15T04:00:00Z London,400,150.4666659037272,57.453334172566734,55.415833473205566,450,57.335090001424156,56.06913312276205
2026-01-15T05:00:00Z London,300,150.12500127156576,57.449167251586914,55.3233331044515,430,57.355549812316895,55.89010810852051
2026-01-15T06:00:00Z London,400,150.0083325703939,57.12333393096924,55.111666679382324,430,56.97192637125651,55.71108341217041
2026-01-15T07:00:00Z London,400,151.60833231608072,56.31583309173584,53.673333168029785,520,55.93869972229004,54.227739334106445
2026-01-15T08:00:00Z London,500,151.73333358764648,55.54083379109701,52.93999926249186,520,55.57042121887207,54.17147286732992
2026-01-15T09:00:00Z London,500,153.3833351135254,55.10333220163981,52.43500073750814,510,54.7929433186849,53.3760929107666
2026-01-15T10:00:00Z London,500,152.12500127156576,55.334168116251625,52.54000027974447,530,55.092169443766274,53.02060031890869
2026-01-15T11:00:00Z London,400,153.24999872843424,54.93249924977621,52.22416718800863,490,54.736677169799805,53.347960472106934
2026-01-15T12:00:00Z London,500,153.70833206176758,54.704999923706055,52.05083338419596,490,54.36072699228922,52.36588382720947
2026-01-15T13:00:00Z London,500,153.19166819254556,54.94083340962728,52.327500343322754,500,54.64205074310303,53.138243993123375
2026-01-15T14:00:00Z London,400,153.19999821980795,55.21916580200195,52.550832748413086,490,54.90547180175781,53.15614891052246
2026-01-15T15:00:00Z London,500,153.39166641235352,55.16333262125651,52.62333329518636,460,54.895242055257164,53.15103276570638
2026-01-15T16:00:00Z London,400,152.56666564941406,55.131667137145996,52.590000788370766,460,54.91314538319906,53.396551767985024
2026-01-15T17:00:00Z London,400,153.5916659037272,55.545000076293945,53.09916559855143,460,55.035905838012695,53.17405033111572
2026-01-15T18:00:00Z London,500,152.90833155314127,55.94750054677328,53.3691660563151,460,55.58832295735677,53.96943219502767
2026-01-15T19:00:00Z London,400,150.83333206176758,56.06000010172526,53.72666645050049,510,55.75455951690674,53.93618297576904
2026-01-15T20:00:00Z London,400,151.95000203450522,56.00499979654948,54.087499936421715,510,55.450216929117836,53.97454675038656
2026-01-15T21:00:00Z London,400,151.52500025431314,57.108333905537926,54.86416753133138,470,56.636895497639976,55.16633669535319
2026-01-15T22:00:00Z London,400,151.75833129882812,57.7366673151652,55.46333312988281,520,57.217445055643715,55.6855099995931
2026-01-15T23:00:00Z London,400,152.0083351135254,58.12500031789144,55.68250020345052,470,57.61385631561279,56.62155214945475
2026-01-16T00:00:00Z London,400,152.26666768391928,58.62333297729492,56.2608331044515,520,58.35041618347168,56.60108947753906
2026-01-16T01:00:00Z London,400,152.8749974568685,58.9366668065389,56.65833346048991,570,58.688003857930504,56.98982842763265
2026-01-16T02:00:00Z London,500,152.07499821980795,59.76250044504801,56.704999923706055,550,58.74682776133219,57.322303454081215
2026-01-16T03:00:00Z London,400,151.50833384195963,59.56833457946777,57.0824998219808,500,59.14068063100179,57.75707689921061
2026-01-16T04:00:00Z London,500,150.30833435058594,59.89750003814697,57.29166571299235,490,59.36318302154541,58.0639762878418
2026-01-16T05:00:00Z London,400,152.11666615804037,59.66416676839193,57.099166552225746,510,59.194389979044594,57.8696091969808
2026-01-16T06:00:00Z London,400,152.20000330607095,59.449167251586914,56.98500029246012,450,59.05372556050619,57.72894414265951
2026-01-16T07:00:00Z London,500,152.64999771118164,57.78416665395101,54.92833296457926,570,57.80055236816406,55.13564809163412
2026-01-16T08:00:00Z London,600,153.95000076293945,55.40416622161865,52.49583339691162,580,55.61901346842448,53.44770304361979
2026-01-16T09:00:00Z London,500,154.1583340962728,55.70333290100098,52.59333356221517,590,55.42720158894857,53.87224451700846
2026-01-16T10:00:00Z London,600,154.70000203450522,55.37750053405762,52.28333282470703,590,55.18679745992025,53.12034289042155
2026-01-16T11:00:00Z London,400,152.53333155314127,55.3666664759318,52.56333382924398,520,55.002658208211265,53.56023152669271
2026-01-16T12:00:00Z London,500,151.89166768391928,55.419166564941406,52.89583269755045,470,55.174007415771484,53.54488754272461
2026-01-16T13:00:00Z London,500,152.3500010172526,55.43916702270508,52.732500076293945,490,55.0538075764974,53.37609132130941
2026-01-16T14:00:00Z London,400,151.6333351135254,55.30749924977621,52.71333376566569,470,55.10751469930013,53.601150830586754
2026-01-16T15:00:00Z London,400,152.6833356221517,55.35166645050049,52.961667696634926,500,55.181681315104164,53.3760929107666
2026-01-16T16:00:00Z London,500,152.89166641235352,55.359167416890465,52.67583401997884,480,55.08960978190104,53.37865161895752
2026-01-16T17:00:00Z London,400,152.34999974568686,55.72666645050049,53.15333271026611,510,55.29932721455892,53.782732009887695
2026-01-16T18:00:00Z London,500,151.33333460489908,56.21833419799805,53.486666997273765,500,55.87476476033529,53.9975643157959
2026-01-16T19:00:00Z London,400,152.98333358764648,56.514166831970215,54.52333354949951,510,56.43741099039713,54.95406595865885
2026-01-16T20:00:00Z London,500,151.7749989827474,57.08916664123535,55.034166971842446,520,56.73152224222819,55.08961296081543
2026-01-16T21:00:00Z London,300,149.9583307902018,57.6783332824707,55.75333309173584,520,57.15862305959066,55.80826791127523
2026-01-16T22:00:00Z London,400,152.4250005086263,58.03583367665609,55.9458335240682,550,57.44762102762858,56.240484873453774
2026-01-16T23:00:00Z London,400,151.65000025431314,58.128334045410156,55.8116668065389,490,57.49877039591471,56.53971036275228
2026-01-17T00:00:00Z London,400,150.12499872843424,58.02666727701823,55.70666694641113,480,57.60618591308594,56.179104804992676
2026-01-17T01:00:00Z London,400,151.80833307902017,57.695000648498535,55.62000020345052,470,57.457850774129234,56.1816603342692
2026-01-17T02:00:00Z London,300,151.70833333333334,57.83666674296061,55.57833385467529,490,57.38623936971029,56.06913375854492
2026-01-17T03:00:00Z London,400,151.40833155314127,57.99333381652832,55.594166119893394,410,57.24302132924398,56.44508616129557
2026-01-17T04:00:00Z London,300,150.7166659037272,57.889167149861656,55.78833262125651,430,57.3248602549235,56.52436447143555
2026-01-17T05:00:00Z London,400,151.35833358764648,58.08333396911621,55.731666564941406,440,57.567822774251304,56.51924832661947
2026-01-17T06:00:00Z London,400,151.5,57.80416711171468,55.90916601816813,420,57.823573430379234,56.529480616251625
2026-01-17T07:00:00Z London,300,150.10833358764648,57.09666601816813,54.85999997456869,470,56.928446451822914,54.322364807128906
2026-01-17T08:00:00Z London,400,148.76666641235352,56.15083312988281,53.72666645050049,450,55.670162200927734,54.214950243631996
2026-01-17T09:00:00Z London,300,152.54999923706055,55.46999994913737,53.74916617075602,420,55.50392723083496,53.83132680257162
2026-01-17T10:00:00Z London,400,151.66666793823242,55.70083363850912,53.71499983469645,460,55.35303338368734,53.40166823069254
2026-01-17T11:00:00Z London,300,149.0083325703939,55.364166259765625,53.75583362579346,420,55.3734925587972,53.87991873423258
2026-01-17T12:00:00Z London,300,149,55.47333304087321,53.15833377838135,400,55.107516606648765,53.51675510406494
2026-01-17T13:00:00Z London,300,149.05833435058594,55.603333155314125,53.25583299001058,440,55.000102043151855,53.046179135640465
2026-01-17T14:00:00Z London,300,150.27499771118164,55.80083306630453,53.93000030517578,350,55.301886876424156,54.06661732991537
2026-01-17T15:00:00Z London,400,148.77500025431314,55.180833180745445,53.641666412353516,380,55.30444145202637,53.79296684265137
2026-01-17T16:00:00Z London,300,150.29999796549478,55.49333349863688,53.39000002543131,430,54.94894981384277,53.181724866231285
2026-01-17T17:00:00Z London,300,150.52500025431314,55.694167137145996,54.06000010172526,410,55.634359995524086,54.08963394165039
2026-01-17T18:00:00Z London,400,149.00000127156576,56.110832850138344,54.06750011444092,500,56.03332805633545,54.30702018737793
2026-01-17T19:00:00Z London,300,151.2583325703939,56.47666645050049,54.31999969482422,490,56.31465085347494,54.26098442077637
2026-01-17T20:00:00Z London,400,150.6583340962728,56.53833293914795,54.36999956766764,460,56.322322845458984,54.82363224029541
2026-01-17T21:00:00Z London,400,150.04999923706055,57.137499491373696,54.69166660308838,520,56.662471771240234,54.291674296061196
2026-01-17T22:00:00Z London,400,153.45833206176758,57.09333324432373,55.42500019073486,520,57.02052021026611,55.79292360941569
2026-01-17T23:00:00Z London,400,150.8666674296061,57.96750005086263,55.568333307902016,570,57.73661549886068,56.03332551320394
2026-01-18T00:00:00Z London,400,152.61666615804037,58.52749983469645,55.93666648864746,480,58.219984690348305,57.051207860310875
2026-01-18T01:00:00Z London,400,152.7166659037272,58.64500045776367,55.822499910990395,450,57.83124287923177,56.7801144917806
2026-01-18T02:00:00Z London,400,150.6999994913737,58.547499656677246,55.71500047047933,470,57.892621994018555,56.273729960123696
2026-01-18T03:00:00Z London,400,151.04166793823242,57.824999491373696,55.985833485921226,460,58.02305634816488,56.30953788757324
2026-01-18T04:00:00Z London,400,152.5333340962728,58.03583304087321,56.16499932607015,440,57.71359888712565,56.68037350972494
2026-01-18T05:00:00Z London,400,151.90833282470703,58.24416700998942,56.27166557312012,510,58.13814353942871,56.54738235473633
2026-01-18T06:00:00Z London,400,150.60833231608072,58.64916674296061,55.94666608174642,470,57.882392247517906,56.611321767171226
2026-01-18T07:00:00Z London,400,151.1833356221517,57.9399995803833,55.80416615804037,490,57.764747619628906,54.92081832885742
2026-01-18T08:00:00Z London,400,153.375,57.76083246866862,55.9258337020874,510,57.41437212626139,55.55251916249593
2026-01-18T09:00:00Z London,400,151.73333231608072,57.89333279927572,55.614166577657066,480,57.667564392089844,55.96427536010742
2026-01-18T10:00:00Z London,300,151.3666674296061,57.399999936421715,55.232499758402504,460,57.01540311177572,54.887572288513184
2026-01-18T11:00:00Z London,400,151.2416648864746,56.825833320617676,54.76250012715658,450,56.631781260172524,55.33768971761068
2026-01-18T12:00:00Z London,300,150.8249994913737,56.113332748413086,54.146666526794434,460,56.2251402537028,54.14845657348633
2026-01-18T13:00:00Z London,300,149.08333460489908,55.7583335240682,53.86583232879639,400,55.36326217651367,53.959201176961265
2026-01-18T14:00:00Z London,300,149.32500076293945,55.58916632334391,53.97166665395101,340,55.34280586242676,54.02313804626465
2026-01-18T15:00:00Z London,300,148.68333307902017,55.67250029246012,53.90749899546305,340,55.33001581827799,54.04359563191732
2026-01-18T16:00:00Z London,300,146.43333180745444,55.63916619618734,53.9399995803833,350,55.104957580566406,53.54233010609945
2026-01-18T17:00:00Z London,300,150.03333155314127,55.854166666666664,54.17000102996826,410,55.40674241383871,53.841556231180824
2026-01-18T18:00:00Z London,300,150.10000228881836,55.77833366394043,54.0108331044515,390,55.572980880737305,54.2430845896403
2026-01-18T19:00:00Z London,300,149.30000178019205,55.97583293914795,54.009999910990395,400,55.235389391581215,53.77250226338705
2026-01-18T20:00:00Z London,300,149.95000076293945,55.8324998219808,54.206667264302574,440,56.02309799194336,54.17402998606364
2026-01-18T21:00:00Z London,400,149.18333307902017,56.32166703542074,54.21666685740153,430,56.01031080881754,54.51417636871338
2026-01-18T22:00:00Z London,300,150.31666692097983,56.28250058492025,54.415833155314125,460,55.9412587483724,54.954065004984535
2026-01-18T23:00:00Z London,400,150.1999994913737,56.50416628519694,54.3658332824707,440,56.099822362264,54.81851863861084
2026-01-19T00:00:00Z London,300,150.19166564941406,56.59833304087321,54.80583349863688,480,56.57551574707031,55.44510396321615
2026-01-19T01:00:00Z London,400,150.04166793823242,56.84166717529297,54.65499973297119,450,55.864532788594566,55.355591456095375
2026-01-19T02:00:00Z London,300,149.43333307902017,56.47333272298177,54.59499994913737,470,55.92847124735514,55.00265598297119
2026-01-19T03:00:00Z London,400,149.05833053588867,56.98333326975504,54.708333015441895,420,56.409278869628906,55.02823257446289
2026-01-19T04:00:00Z London,300,149.34999974568686,56.725833892822266,54.669999758402504,470,56.41695086161295,55.353034337361656
2026-01-19T05:00:00Z London,400,151.1499989827474,57.074167251586914,55.024166425069176,440,56.74431006113688,55.416971842447914
2026-01-19T06:00:00Z London,300,151.10833231608072,57.68166637420654,55.128333727518715,530,57.25580724080404,55.72131538391113
2026-01-19T07:00:00Z London,500,151.44166692097983,56.3550001780192,53.8550001780192,530,56.50646082560221,54.491159756978355
2026-01-19T08:00:00Z London,500,153.41666666666666,55.42583306630453,52.455833752950035,570,55.12030061086019,53.48094940185547
2026-01-19T09:00:00Z London,500,152.28333536783853,55.36833413441976,52.58583354949951,520,55.17144966125488,53.7136812210083
2026-01-19T10:00:00Z London,500,154.28333282470703,55.4983336130778,52.86916637420654,510,55.166334788004555,53.30192565917969
2026-01-19T11:00:00Z London,400,155.03333282470703,54.14750003814697,51.81749947865804,530,53.964316050211586,52.83390363057455
2026-01-19T12:00:00Z London,300,154.8749974568685,49.86249987284342,48.07499980926514,370,50.60956573486328,49.54979133605957
2026-01-19T13:00:00Z London,400,156.54166539510092,46.17416572570801,44.043332735697426,490,45.96528689066569,44.931773821512856
2026-01-19T14:00:00Z London,500,154.63333384195963,52.243333180745445,49.5616668065389,530,50.70655790964762,49.02619171142578
2026-01-19T15:00:00Z London,400,152.9083340962728,56.34083398183187,53.9283332824707,440,55.75967502593994,54.450239499409996
2026-01-19T16:00:00Z London,300,152.79166666666666,54.60333283742269,52.60916646321615,450,54.74946530659994,53.65230083465576
2026-01-19T17:00:00Z London,400,153.57499821980795,54.134166399637856,51.728333155314125,490,53.892706553141274,52.465624491373696
2026-01-19T18:00:00Z London,500,153.43333435058594,54.05999883015951,51.83666674296061,520,54.092189153035484,52.73927625020345
2026-01-19T19:00:00Z London,400,151.68333053588867,54.44333299001058,52.482499758402504,510,54.463028271993004,53.20985539754232
2026-01-19T20:00:00Z London,400,154.24166870117188,54.919166564941406,52.781666119893394,560,54.83386357625326,53.12545903523763
2026-01-19T21:00:00Z London,300,151.51666514078775,55.071666399637856,53.27333354949951,490,55.13564682006836,53.787848154703774
2026-01-19T22:00:00Z London,400,152.63333384195963,55.3141663869222,53.54416720072428,430,55.12541643778483,54.197048823038735
2026-01-19T23:00:00Z London,300,152.12500127156576,55.4408327738444,53.614999771118164,430,55.28909556070963,53.90293757120768
