Timestamp,CIB CT Circuit Heat Meter Energy,CIB CT Circuit Heat Meter Flow,CIB CT Circuit Heat Meter Inlet Temp,CIB CT Circuit Heat Meter Outlet Temp,CIB CT Circuit Heat Meter Power
2026-01-03T21:00:00Z London,0,2.041666656732559,65.75666491190593,39.56666692097982,80
2026-01-03T22:00:00Z London,100,2.1333333055178323,66.02750142415364,39.49999968210856,80
2026-01-03T23:00:00Z London,100,2.0083333253860474,65.0033327738444,39.19916693369547,90
2026-01-04T00:00:00Z London,0,2.091666668653488,65.59166781107585,39.32500012715658,90
2026-01-04T01:00:00Z London,100,2.1250000298023224,65.71666812896729,39.42166709899902,90
2026-01-04T02:00:00Z London,0,1.949999988079071,65.9283332824707,39.649999936421715,70
2026-01-04T03:00:00Z London,100,2.0583333373069763,66.24833424886067,39.385833740234375,90
2026-01-04T04:00:00Z London,100,1.9749999543031056,66.290833791097,39.45500055948893,70
2026-01-04T05:00:00Z London,0,2.0083333253860474,66.13750012715657,39.56083329518636,70
2026-01-04T06:00:00Z London,100,2.183333307504654,65.58499972025554,39.419999758402504,90
2026-01-04T07:00:00Z London,0,1.8333333333333333,66.47499974568684,39.5633331934611,70
2026-01-04T08:00:00Z London,100,2.041666656732559,65.71666717529297,39.74333254496256,80
2026-01-04T09:00:00Z London,100,2.1166666547457376,66.25249989827473,39.4291664759318,80
2026-01-04T10:00:00Z London,0,1.850000003973643,66.03583399454753,39.43749968210856,70
2026-01-04T11:00:00Z London,100,1.824999988079071,65.63166681925456,39.48249912261963,80
2026-01-04T12:00:00Z London,0,1.975000003973643,65.84999974568684,39.75249989827474,70
2026-01-04T13:00:00Z London,100,1.7916666467984517,65.05500030517578,39.857500076293945,90
2026-01-04T14:00:00Z London,0,1.824999988079071,65.29000027974446,39.62333393096924,70
2026-01-04T15:00:00Z London,100,1.9333333174387615,64.96499888102214,39.58083279927572,80
2026-01-04T16:00:00Z London,0,1.6666666567325592,65.46666717529297,39.59416707356771,80
2026-01-04T17:00:00Z London,100,1.774999996026357,64.87749989827473,39.649166425069176,70
2026-01-04T18:00:00Z London,0,1.9916666746139526,65.60416730244954,39.452500661214195,80
2026-01-04T19:00:00Z London,100,1.8083333174387615,65.47416496276855,39.656666119893394,60
2026-01-04T20:00:00Z London,0,1.7833333313465118,65.15999984741211,39.49916617075602,60
2026-01-04T21:00:00Z London,100,1.6416666557391484,65.12083307902019,39.58166631062826,70
2026-01-04T22:00:00Z London,0,1.8500000139077504,65.771666208903,39.750832875569664,70
2026-01-04T23:00:00Z London,100,1.8333333134651184,65.06666692097981,39.62749989827474,90
2026-01-05T00:00:00Z London,0,1.9166666865348816,65.37250010172527,39.647500356038414,70
2026-01-05T01:00:00Z London,100,1.925000011920929,65.95583407084148,39.437499364217125,70
2026-01-05T02:00:00Z London,0,2.0083333253860474,65.02166811625163,39.35916646321615,80
2026-01-05T03:00:00Z London,100,2.10833332935969,65.38166681925456,39.208333015441895,90
2026-01-05T04:00:00Z London,0,1.7416666746139526,65.45083491007487,39.1050001780192,70
2026-01-05T05:00:00Z London,100,2.0833333333333335,65.70083363850911,39.044999758402504,80
2026-01-05T06:00:00Z London,0,1.9000000059604645,65.6425011952718,38.995832761128746,70
2026-01-05T07:00:00Z London,100,1.975000003973643,64.94250106811523,38.409166971842446,70
2026-01-05T08:00:00Z London,400,59.59166869521141,58.95249970753988,36.87166690826416,4670
2026-01-05T09:00:00Z London,500,136.17499923706055,45.68083349863688,42.23916753133138,610
2026-01-05T10:00:00Z London,500,134.13333384195963,46.93499914805094,43.764166831970215,500
2026-01-05T11:00:00Z London,500,135.0583356221517,47.38166777292887,44.27333323160807,490
2026-01-05T12:00:00Z London,500,134.56666819254556,47.174166679382324,44.09000047047933,500
2026-01-05T13:00:00Z London,500,136.2166659037272,46.00833384195963,42.75666618347168,520
2026-01-05T14:00:00Z London,500,135.3833325703939,46.26666736602783,43.171667416890465,590
2026-01-05T15:00:00Z London,600,135.80833307902017,48.039999643961586,44.55333264668783,570
2026-01-05T16:00:00Z London,500,134.74999872843424,48.34833240509033,44.824999491373696,550
2026-01-05T17:00:00Z London,600,135.16666412353516,48.27499930063883,44.76583353678385,570
2026-01-05T18:00:00Z London,500,135.09999720255533,50.350000063578285,46.949167251586914,540
2026-01-05T19:00:00Z London,500,135.25833384195963,52.3241662979126,48.824167569478355,560
2026-01-05T20:00:00Z London,600,134.05833435058594,54.04666678110758,50.47833379109701,570
2026-01-05T21:00:00Z London,600,135.20000076293945,55.66333293914795,51.99249998728434,610
2026-01-05T22:00:00Z London,600,137.78333028157553,58.53999932607015,54.70249970753988,630
2026-01-05T23:00:00Z London,600,138.4916648864746,59.548333485921226,55.78749942779541,620
2026-01-06T00:00:00Z London,600,136.77500025431314,59.76166693369547,55.975000063578285,610
2026-01-06T01:00:00Z London,500,138.42500178019205,59.8116668065389,56.04749997456869,610
2026-01-06T02:00:00Z London,600,137.5500005086263,59.6216672261556,55.860833168029785,620
2026-01-06T03:00:00Z London,600,137.76666768391928,59.246665954589844,55.52416674296061,630
2026-01-06T04:00:00Z London,600,137.875,59.017499923706055,55.31833362579346,610
2026-01-06T05:00:00Z London,600,137.80833307902017,58.84166622161865,55.05583349863688,610
2026-01-06T06:00:00Z London,600,137.4000015258789,58.68999926249186,54.95249970753988,610
2026-01-06T07:00:00Z London,500,136.68333435058594,56.63166618347168,53.083333333333336,590
2026-01-06T08:00:00Z London,500,135.4749984741211,51.698334058125816,48.63666661580404,580
2026-01-06T09:00:00Z London,500,135.15000025431314,50.102499643961586,46.85833295186361,530
2026-01-06T10:00:00Z London,500,135.11666615804037,49.37916660308838,46.11916700998942,520
2026-01-06T11:00:00Z London,500,136.17499796549478,48.99666531880697,45.83083248138428,530
2026-01-06T12:00:00Z London,500,136.16666539510092,49.40166727701823,46.218333880106606,520
2026-01-06T13:00:00Z London,500,135.94166564941406,49.86749998728434,46.71000067392985,510
2026-01-06T14:00:00Z London,500,135.19166564941406,50.10749912261963,46.96916707356771,500
2026-01-06T15:00:00Z London,500,136.04999796549478,49.09749984741211,45.755833307902016,560
2026-01-06T16:00:00Z London,500,136.31666564941406,48.71416664123535,45.289167404174805,560
2026-01-06T17:00:00Z London,600,135.8416659037272,48.54750029246012,45.045000076293945,570
2026-01-06T18:00:00Z London,500,135.0749994913737,49.394167264302574,45.98166751861572,560
2026-01-06T19:00:00Z London,600,135.43333435058594,51.11916700998942,47.48083305358887,610
2026-01-06T20:00:00Z London,600,137.0500005086263,54.46333408355713,50.63000075022379,640
2026-01-06T21:00:00Z London,600,136.4083340962728,58.3550001780192,54.489999771118164,620
2026-01-06T22:00:00Z London,500,135.85833231608072,61.4516658782959,57.89750003814697,600
2026-01-06T23:00:00Z London,600,136.7250010172526,61.34333356221517,57.875832875569664,570
2026-01-07T00:00:00Z London,500,136.35000228881836,61.25583299001058,57.826667149861656,570
2026-01-07T01:00:00Z London,500,137.54999923706055,61.42499923706055,57.97749996185303,580
2026-01-07T02:00:00Z London,600,137.58333333333334,61.43916702270508,58.01500002543131,550
2026-01-07T03:00:00Z London,500,136.84999974568686,61.26833311716715,57.91166591644287,550
2026-01-07T04:00:00Z London,500,136.71666717529297,61.27916622161865,57.84666633605957,560
2026-01-07T05:00:00Z London,600,136.6333325703939,61.75249989827474,58.250000635782875,590
2026-01-07T06:00:00Z London,500,139.60000228881836,61.364166259765625,57.92916615804037,590
2026-01-07T07:00:00Z London,500,137.50000127156576,57.66666634877523,54.42000039418539,550
2026-01-07T08:00:00Z London,600,135.68333435058594,52.315834045410156,49.130833307902016,550
2026-01-07T09:00:00Z London,500,135.02500025431314,49.928333600362144,46.57249927520752,560
2026-01-07T10:00:00Z London,500,135.2416648864746,49.79999923706055,46.32499980926514,560
2026-01-07T11:00:00Z London,500,136.06666692097983,49.597500801086426,46.27000045776367,580
2026-01-07T12:00:00Z London,600,136.91666666666666,51.625,48.15583356221517,560
