Timestamp,Central House Luft WS10 OAT
2026-01-24T13:00:00Z London,6.583333253860474
2026-01-24T14:00:00Z London,6.433333396911621
2026-01-24T15:00:00Z London,6.12500003973643
2026-01-24T16:00:00Z London,5.5
2026-01-24T17:00:00Z London,5.174999992052714
2026-01-24T18:00:00Z London,5.016666650772095
2026-01-24T19:00:00Z London,5.024999976158142
2026-01-24T20:00:00Z London,5.15833334128062
2026-01-24T21:00:00Z London,5.433333357175191
2026-01-24T22:00:00Z London,4.991666674613953
2026-01-24T23:00:00Z London,4.666666626930237
2026-01-25T00:00:00Z London,4.691666563351949
2026-01-25T01:00:00Z London,4.799999952316284
2026-01-25T02:00:00Z London,4.958333373069763
2026-01-25T03:00:00Z London,5.1833332777023315
2026-01-25T04:00:00Z London,5.024999976158142
2026-01-25T05:00:00Z London,5.183333198229472
2026-01-25T06:00:00Z London,5.183333198229472
2026-01-25T07:00:00Z London,5.074999968210856
2026-01-25T08:00:00Z London,5.041666626930237
2026-01-25T09:00:00Z London,5.066666642824809
2026-01-25T10:00:00Z London,4.425000111262004
2026-01-25T11:00:00Z London,4.391666690508525
2026-01-25T12:00:00Z London,4.78333334128062
2026-01-25T13:00:00Z London,5.183333396911621
2026-01-25T14:00:00Z London,5.216666618982951
2026-01-25T15:00:00Z London,4.975000023841858
2026-01-25T16:00:00Z London,4.4666666984558105
2026-01-25T17:00:00Z London,4.049999952316284
2026-01-25T18:00:00Z London,4.083333253860474
2026-01-25T19:00:00Z London,4.233333388964335
2026-01-25T20:00:00Z London,4.216666618982951
2026-01-25T21:00:00Z London,4.166666607062022
2026-01-25T22:00:00Z London,4.191666642824809
2026-01-25T23:00:00Z London,3.98333332935969
2026-01-26T00:00:00Z London,3.9583332935969033
2026-01-26T01:00:00Z London,3.574999988079071
2026-01-26T02:00:00Z London,3.39166667064031
2026-01-26T03:00:00Z London,3.524999976158142
2026-01-26T04:00:00Z London,3.0166666507720947
2026-01-26T05:00:00Z London,2.958333353201548
2026-01-26T06:00:00Z London,2.933333377043406
2026-01-26T07:00:00Z London,2.950000007947286
2026-01-26T08:00:00Z London,2.8333333134651184
2026-01-26T09:00:00Z London,2.9416666626930237
2026-01-26T10:00:00Z London,3.2583333452542624
2026-01-26T11:00:00Z London,3.5833333333333335
2026-01-26T12:00:00Z London,2.9333333174387612
2026-01-26T13:00:00Z London,2.9666666984558105
2026-01-26T14:00:00Z London,3.2083333333333335
2026-01-26T15:00:00Z London,3.7416666547457376
2026-01-26T16:00:00Z London,4.133333345254262
2026-01-26T17:00:00Z London,4.074999968210856
2026-01-26T18:00:00Z London,3.7916667064030967
2026-01-26T19:00:00Z London,3.4833332896232605
2026-01-26T20:00:00Z London,3.73333332935969
2026-01-26T21:00:00Z London,3.725000023841858
2026-01-26T22:00:00Z London,3.7416666547457376
2026-01-26T23:00:00Z London,3.674999992052714
2026-01-27T00:00:00Z London,3.8833333452542624
2026-01-27T01:00:00Z London,4.28333334128062
2026-01-27T02:00:00Z London,4.108333230018616
2026-01-27T03:00:00Z London,4.133333245913188
2026-01-27T04:00:00Z London,3.666666646798452
2026-01-27T05:00:00Z London,3.300000031789144
2026-01-27T06:00:00Z London,3.0083333253860474
2026-01-27T07:00:00Z London,3.2666666905085244
2026-01-27T08:00:00Z London,3.7666666507720947
2026-01-27T09:00:00Z London,3.916666646798452
2026-01-27T10:00:00Z London,4.058333357175191
2026-01-27T11:00:00Z London,4.549999952316284
2026-01-27T12:00:00Z London,4.791666666666667
2026-01-27T13:00:00Z London,5.324999968210856
2026-01-27T14:00:00Z London,6.15833334128062
2026-01-27T15:00:00Z London,7.483333388964335
2026-01-27T16:00:00Z London,7.783333381017049
2026-01-27T17:00:00Z London,7.025000015894572
2026-01-27T18:00:00Z London,6.199999968210856
2026-01-27T19:00:00Z London,5.599999984105428
2026-01-27T20:00:00Z London,5.291666666666667
2026-01-27T21:00:00Z London,4.808333237965901
2026-01-27T22:00:00Z London,4.266666571299235
2026-01-27T23:00:00Z London,3.724999964237213
2026-01-28T00:00:00Z London,3.7833333214124045
2026-01-28T01:00:00Z London,3.741666634877523
2026-01-28T02:00:00Z London,3.7916666865348816
2026-01-28T03:00:00Z London,4.216666718324025
2026-01-28T04:00:00Z London,4.358333309491475
2026-01-28T05:00:00Z London,3.7083333134651184
2026-01-28T06:00:00Z London,3.4833333492279053
2026-01-28T07:00:00Z London,3.5583333174387612
2026-01-28T08:00:00Z London,3.075000007947286
2026-01-28T09:00:00Z London,3.500000019868215
2026-01-28T10:00:00Z London,3.9916666547457376
2026-01-28T11:00:00Z London,5.941666642824809
2026-01-28T12:00:00Z London,7.658333420753479
2026-01-28T13:00:00Z London,8.025000055631002
2026-01-28T14:00:00Z London,8.100000103314718
2026-01-28T15:00:00Z London,8.12500011920929
2026-01-28T16:00:00Z London,8.058333396911621
2026-01-28T17:00:00Z London,7.333333373069763
2026-01-28T18:00:00Z London,6.449999968210856
2026-01-28T19:00:00Z London,5.875
2026-01-28T20:00:00Z London,5.549999952316284
2026-01-28T21:00:00Z London,4.808333357175191
2026-01-28T22:00:00Z London,4.0499999324480696
2026-01-28T23:00:00Z London,3.3666666547457376
2026-01-29T00:00:00Z London,2.208333353201548
2026-01-29T01:00:00Z London,1.450000007947286
2026-01-29T02:00:00Z London,1.3666666547457378
2026-01-29T03:00:00Z London,1.3000000019868214
2026-01-29T04:00:00Z London,1.1083333243926365
2026-01-29T05:00:00Z London,1.4833333392937977
2026-01-29T06:00:00Z London,1.6083333293596904
2026-01-29T07:00:00Z London,2.6916666825612388
2026-01-29T08:00:00Z London,3.400000015894572
2026-01-29T09:00:00Z London,3.2083333333333335
2026-01-29T10:00:00Z London,3.7083333134651184
2026-01-29T11:00:00Z London,3.9999999403953552
2026-01-29T12:00:00Z London,4.816666682561238
2026-01-29T13:00:00Z London,4.608333230018616
2026-01-29T14:00:00Z London,4.700000047683716
2026-01-29T15:00:00Z London,4.708333293596904
2026-01-29T16:00:00Z London,4.49999996026357
2026-01-29T17:00:00Z London,3.999999980131785
2026-01-29T18:00:00Z London,3.35833332935969
2026-01-29T19:00:00Z London,3.1083333492279053
2026-01-29T20:00:00Z London,2.8833333253860474
2026-01-29T21:00:00Z London,2.6416666507720947
2026-01-29T22:00:00Z London,2.2666666507720947
2026-01-29T23:00:00Z London,1.7083333432674408
2026-01-30T00:00:00Z London,1.266666665673256
2026-01-30T01:00:00Z London,1.0583333472410839
2026-01-30T02:00:00Z London,1.541666676600774
2026-01-30T03:00:00Z London,1.5166666706403096
2026-01-30T04:00:00Z London,2.6250000099341073
2026-01-30T05:00:00Z London,3.2416666746139526
2026-01-30T06:00:00Z London,3.5583333373069763
2026-01-30T07:00:00Z London,4.458333293596904
2026-01-30T08:00:00Z London,4.549999952316284
2026-01-30T09:00:00Z London,4.7583333651224775
2026-01-30T10:00:00Z London,6.150000015894572
2026-01-30T11:00:00Z London,7.375
2026-01-30T12:00:00Z London,8.291666626930237
2026-01-30T13:00:00Z London,8.533333460489908
2026-01-30T14:00:00Z London,8.558333476384481
2026-01-30T15:00:00Z London,7.891666730244954
2026-01-30T16:00:00Z London,7.274999976158142
2026-01-30T17:00:00Z London,6.791666626930237
2026-01-30T18:00:00Z London,5.891666769981384
2026-01-30T19:00:00Z London,5.950000047683716
2026-01-30T20:00:00Z London,6.583333253860474
2026-01-30T21:00:00Z London,6.200000007947286
2026-01-30T22:00:00Z London,5.799999992052714
2026-01-30T23:00:00Z London,5.691666483879089
2026-01-31T00:00:00Z London,5.6916665236155195
2026-01-31T01:00:00Z London,5.7583333651224775
2026-01-31T02:00:00Z London,5.5
2026-01-31T03:00:00Z London,5.416666746139526
2026-01-31T04:00:00Z London,5.208333293596904
2026-01-31T05:00:00Z London,5.099999904632568
2026-01-31T06:00:00Z London,5.258333325386047
2026-01-31T07:00:00Z London,5.71666665871938
2026-01-31T08:00:00Z London,6.091666579246521
2026-01-31T09:00:00Z London,6.416666706403096
2026-01-31T10:00:00Z London,6.516666690508525
2026-01-31T11:00:00Z London,6.641666611035665
2026-01-31T12:00:00Z London,7.49999996026357
2026-01-31T13:00:00Z London,8.366666634877523
2026-01-31T14:00:00Z London,8.333333253860474
2026-01-31T15:00:00Z London,7.916666825612386
2026-01-31T16:00:00Z London,7.383333325386047
2026-01-31T17:00:00Z London,7.149999936421712
2026-01-31T18:00:00Z London,6.891666611035665
2026-01-31T19:00:00Z London,6.21666665871938
2026-01-31T20:00:00Z London,5.908333381017049
2026-01-31T21:00:00Z London,6.333333333333333
2026-01-31T22:00:00Z London,6.3750001192092896
2026-01-31T23:00:00Z London,6.366666793823242
2026-02-01T00:00:00Z London,6.425000071525574
2026-02-01T01:00:00Z London,6.5
2026-02-01T02:00:00Z London,6.166666706403096
2026-02-01T03:00:00Z London,6.474999984105428
2026-02-01T04:00:00Z London,6.783333261807759
2026-02-01T05:00:00Z London,6.800000031789144
2026-02-01T06:00:00Z London,6.608333230018616
2026-02-01T07:00:00Z London,6.566666642824809
2026-02-01T08:00:00Z London,6.866666793823242
2026-02-01T09:00:00Z London,6.900000015894572
2026-02-01T10:00:00Z London,6.783333420753479
2026-02-01T11:00:00Z London,7.133333325386047
2026-02-01T12:00:00Z London,7.625000079472859
2026-02-01T13:00:00Z London,7.491666674613953
2026-02-01T14:00:00Z London,6.541666706403096
2026-02-01T15:00:00Z London,6.941666682561238
2026-02-01T16:00:00Z London,6.891666769981384
2026-02-01T17:00:00Z London,6.733333349227905
2026-02-01T18:00:00Z London,6.375
2026-02-01T19:00:00Z London,6
2026-02-01T20:00:00Z London,5.716666618982951
2026-02-01T21:00:00Z London,5.458333373069763
2026-02-01T22:00:00Z London,5.5333333015441895
2026-02-01T23:00:00Z London,5.350000063578288
2026-02-02T00:00:00Z London,5.516666650772095
2026-02-02T01:00:00Z London,5.583333253860474
2026-02-02T02:00:00Z London,5.666666666666667
2026-02-02T03:00:00Z London,5.358333468437195
2026-02-02T04:00:00Z London,5.141666571299235
2026-02-02T05:00:00Z London,5.199999928474426
2026-02-02T06:00:00Z London,5.458333373069763
2026-02-02T07:00:00Z London,5.233333309491475
2026-02-02T08:00:00Z London,5.183333237965901
2026-02-02T09:00:00Z London,5.258333325386047
2026-02-02T10:00:00Z London,5.5
2026-02-02T11:00:00Z London,5.450000047683716
2026-02-02T12:00:00Z London,5.366666754086812
2026-02-02T13:00:00Z London,5.416666746139526
2026-02-02T14:00:00Z London,5.599999904632568
2026-02-02T15:00:00Z London,5.491666674613953
2026-02-02T16:00:00Z London,5.450000047683716
2026-02-02T17:00:00Z London,5.4416667222976685
2026-02-02T18:00:00Z London,5.425000071525574
2026-02-02T19:00:00Z London,5.308333357175191
2026-02-02T20:00:00Z London,4.62500003973643
2026-02-02T21:00:00Z London,4.1249998807907104
2026-02-02T22:00:00Z London,4.391666650772095
2026-02-02T23:00:00Z London,4.608333230018616
2026-02-03T00:00:00Z London,4.541666626930237
2026-02-03T01:00:00Z London,4.524999976158142
2026-02-03T02:00:00Z London,4.358333388964335
2026-02-03T03:00:00Z London,4.0249999562899275
2026-02-03T04:00:00Z London,3.5666666428248086
2026-02-03T05:00:00Z London,3.5083333452542624
2026-02-03T06:00:00Z London,3.350000023841858
2026-02-03T07:00:00Z London,2.8416666984558105
2026-02-03T08:00:00Z London,2.5
2026-02-03T09:00:00Z London,2.4416666428248086
2026-02-03T10:00:00Z London,2.141666660706202
2026-02-03T11:00:00Z London,1.9499999781449635
2026-02-03T12:00:00Z London,2.099999964237213
2026-02-03T13:00:00Z London,2.200000007947286
2026-02-03T14:00:00Z London,2.1166666646798453
2026-02-03T15:00:00Z London,2.250000019868215
2026-02-03T16:00:00Z London,2.2666666507720947
2026-02-03T17:00:00Z London,2.624999980131785
2026-02-03T18:00:00Z London,2.7583333452542624
2026-02-03T19:00:00Z London,2.7666666507720947
2026-02-03T20:00:00Z London,3.0416666666666665
2026-02-03T21:00:00Z London,2.899999996026357
2026-02-03T22:00:00Z London,2.699999988079071
2026-02-03T23:00:00Z London,2.9249999721844993
2026-02-04T00:00:00Z London,3.208333353201548
2026-02-04T01:00:00Z London,3.175000031789144
2026-02-04T02:00:00Z London,3.224999984105428
2026-02-04T03:00:00Z London,3.7583333452542624
2026-02-04T04:00:00Z London,4.125000019868215
2026-02-04T05:00:00Z London,4.858333349227905
2026-02-04T06:00:00Z London,4.849999984105428
2026-02-04T07:00:00Z London,5.549999952316284
2026-02-04T08:00:00Z London,5.5583332777023315
2026-02-04T09:00:00Z London,5.574999928474426
2026-02-04T10:00:00Z London,6.066666682561238
2026-02-04T11:00:00Z London,6.541666706403096
2026-02-04T12:00:00Z London,7.049999992052714
2026-02-04T13:00:00Z London,7.4666666984558105
2026-02-04T14:00:00Z London,8.016666690508524
2026-02-04T15:00:00Z London,7.87499996026357
2026-02-04T16:00:00Z London,6.674999992052714
2026-02-04T17:00:00Z London,6.400000095367432
2026-02-04T18:00:00Z London,6.266666730244954
2026-02-04T19:00:00Z London,6.549999952316284
2026-02-04T20:00:00Z London,6.458333333333333
2026-02-04T21:00:00Z London,6.0333333015441895
2026-02-04T22:00:00Z London,5.983333349227905
2026-02-04T23:00:00Z London,5.641666611035665
2026-02-05T00:00:00Z London,5.366666793823242
2026-02-05T01:00:00Z London,5.216666618982951
2026-02-05T02:00:00Z London,4.96666665871938
2026-02-05T03:00:00Z London,4.3499999443689985
2026-02-05T04:00:00Z London,4.258333285649617
2026-02-05T05:00:00Z London,4.1249998807907104
2026-02-05T06:00:00Z London,3.9833333492279053
2026-02-05T07:00:00Z London,3.500000019868215
2026-02-05T08:00:00Z London,3.1916666626930237
2026-02-05T09:00:00Z London,3.416666646798452
2026-02-05T10:00:00Z London,3.649999996026357
2026-02-05T11:00:00Z London,4.174999972184499
2026-02-05T12:00:00Z London,4.425000071525574
2026-02-05T13:00:00Z London,4.541666666666667
2026-02-05T14:00:00Z London,4.908333420753479
2026-02-05T15:00:00Z London,4.958333373069763
2026-02-05T16:00:00Z London,5.375
2026-02-05T17:00:00Z London,5.524999976158142
2026-02-05T18:00:00Z London,5.71666665871938
2026-02-05T19:00:00Z London,5.866666714350383
2026-02-05T20:00:00Z London,6.2583333651224775
2026-02-05T21:00:00Z London,6.408333420753479
2026-02-05T22:00:00Z London,6.508333325386047
2026-02-05T23:00:00Z London,6.391666769981384
2026-02-06T00:00:00Z London,6.3416668176651
2026-02-06T01:00:00Z London,6.3750001192092896
2026-02-06T02:00:00Z London,6.325000047683716
2026-02-06T03:00:00Z London,6.174999912579854
2026-02-06T04:00:00Z London,6.024999976158142
2026-02-06T05:00:00Z London,5.724999904632568
2026-02-06T06:00:00Z London,5.733333269755046
2026-02-06T07:00:00Z London,5.6249998807907104
2026-02-06T08:00:00Z London,5.616666555404663
2026-02-06T09:00:00Z London,5.524999976158142
2026-02-06T10:00:00Z London,5.808333357175191
2026-02-06T11:00:00Z London,6.933333317438762
2026-02-06T12:00:00Z London,8.375
2026-02-06T13:00:00Z London,9.09166677792867
2026-02-06T14:00:00Z London,8.983333269755045
2026-02-06T15:00:00Z London,8.741666634877523
2026-02-06T16:00:00Z London,8.025000095367432
2026-02-06T17:00:00Z London,8.333333333333334
2026-02-06T18:00:00Z London,8.125000238418579
2026-02-06T19:00:00Z London,7.908333420753479
2026-02-06T20:00:00Z London,7.649999896685283
2026-02-06T21:00:00Z London,7.233333309491475
2026-02-06T22:00:00Z London,6.900000095367432
2026-02-06T23:00:00Z London,6.850000103314717
2026-02-07T00:00:00Z London,6.425000071525574
2026-02-07T01:00:00Z London,6.283333460489909
2026-02-07T02:00:00Z London,6.133333206176758
2026-02-07T03:00:00Z London,5.975000023841858
2026-02-07T04:00:00Z London,5.858333468437195
2026-02-07T05:00:00Z London,6.266666611035665
2026-02-07T06:00:00Z London,6.683333198229472
2026-02-07T07:00:00Z London,6.491666674613953
2026-02-07T08:00:00Z London,6.549999952316284
2026-02-07T09:00:00Z London,6.541666626930237
2026-02-07T10:00:00Z London,6.633333206176758
2026-02-07T11:00:00Z London,6.575000007947286
2026-02-07T12:00:00Z London,7.2583333651224775
2026-02-07T13:00:00Z London,7.775000015894572
2026-02-07T14:00:00Z London,8.033333341280619
2026-02-07T15:00:00Z London,8.449999968210856
2026-02-07T16:00:00Z London,8.383333206176758
2026-02-07T17:00:00Z London,8.40833314259847
2026-02-07T18:00:00Z London,8.108333428700766
2026-02-07T19:00:00Z London,7.925000071525574
2026-02-07T20:00:00Z London,8.116666714350382
2026-02-07T21:00:00Z London,7.799999992052714
2026-02-07T22:00:00Z London,7.475000023841858
2026-02-07T23:00:00Z London,7.199999968210856
2026-02-08T00:00:00Z London,6.791666666666667
2026-02-08T01:00:00Z London,6.524999976158142
2026-02-08T02:00:00Z London,6.308333436648051
2026-02-08T03:00:00Z London,6.1249998807907104
2026-02-08T04:00:00Z London,6.141666531562805
2026-02-08T05:00:00Z London,6.099999904632568
2026-02-08T06:00:00Z London,6.308333357175191
2026-02-08T07:00:00Z London,6.691666682561238
2026-02-08T08:00:00Z London,6.991666754086812
2026-02-08T09:00:00Z London,7.433333396911621
2026-02-08T10:00:00Z London,8.049999992052713
2026-02-08T11:00:00Z London,8.566666841506958
2026-02-08T12:00:00Z London,8.90833330154419
2026-02-08T13:00:00Z London,9.133333365122477
2026-02-08T14:00:00Z London,8.56666668256124
2026-02-08T15:00:00Z London,8.458333412806192
2026-02-08T16:00:00Z London,8.141666650772095
2026-02-08T17:00:00Z London,7.958333373069763
2026-02-08T18:00:00Z London,7.925000071525574
2026-02-08T19:00:00Z London,7.766666690508525
2026-02-08T20:00:00Z London,7.483333388964335
2026-02-08T21:00:00Z London,7.283333420753479
2026-02-08T22:00:00Z London,7.416666746139526
2026-02-08T23:00:00Z London,7.358333388964335
2026-02-09T00:00:00Z London,6.891666769981384
2026-02-09T01:00:00Z London,6.825000166893005
2026-02-09T02:00:00Z London,6.8416668176651
2026-02-09T03:00:00Z London,6.708333174387614
2026-02-09T04:00:00Z London,6.599999904632568
2026-02-09T05:00:00Z London,6.291666706403096
2026-02-09T06:00:00Z London,5.783333420753479
2026-02-09T07:00:00Z London,5.641666690508525
2026-02-09T08:00:00Z London,5.8500001430511475
2026-02-09T09:00:00Z London,6.174999992052714
2026-02-09T10:00:00Z London,6.541666626930237
2026-02-09T11:00:00Z London,6.933333317438762
2026-02-09T12:00:00Z London,7.058333357175191
2026-02-09T13:00:00Z London,7.025000015894572
2026-02-09T14:00:00Z London,6.583333253860474
2026-02-09T15:00:00Z London,5.8499999443689985
2026-02-09T16:00:00Z London,5.599999904632568
2026-02-09T17:00:00Z London,5.616666595141093
2026-02-09T18:00:00Z London,5.608333230018616
2026-02-09T19:00:00Z London,5.691666682561238
2026-02-09T20:00:00Z London,5.8416666984558105
2026-02-09T21:00:00Z London,6.0333333015441895
2026-02-09T22:00:00Z London,6.108333230018616
2026-02-09T23:00:00Z London,6.283333381017049
2026-02-10T00:00:00Z London,6.491666674613953
2026-02-10T01:00:00Z London,6.541666626930237
2026-02-10T02:00:00Z London,6.516666650772095
2026-02-10T03:00:00Z London,6.633333206176758
2026-02-10T04:00:00Z London,6.883333404858907
2026-02-10T05:00:00Z London,6.608333309491475
2026-02-10T06:00:00Z London,6.716666618982951
2026-02-10T07:00:00Z London,6.833333373069763
2026-02-10T08:00:00Z London,6.641666571299235
2026-02-10T09:00:00Z London,6.958333373069763
2026-02-10T10:00:00Z London,7.174999992052714
2026-02-10T11:00:00Z London,8.433333277702332
2026-02-10T12:00:00Z London,8.525000015894571
2026-02-10T13:00:00Z London,8.81666668256124
2026-02-10T14:00:00Z London,9.099999984105429
2026-02-10T15:00:00Z London,8.75
2026-02-10T16:00:00Z London,8.158333420753479
2026-02-10T17:00:00Z London,8.041666785875956
2026-02-10T18:00:00Z London,7.850000103314717
2026-02-10T19:00:00Z London,7.5333333015441895
2026-02-10T20:00:00Z London,7.825000047683716
2026-02-10T21:00:00Z London,8.008333285649618
2026-02-10T22:00:00Z London,8.241666714350382
2026-02-10T23:00:00Z London,8.191666762034098
2026-02-11T00:00:00Z London,8.291666587193808
2026-02-11T01:00:00Z London,8.258333365122477
2026-02-11T02:00:00Z London,8.25
2026-02-11T03:00:00Z London,8.18333331743876
2026-02-11T04:00:00Z London,8.15833338101705
2026-02-11T05:00:00Z London,8.100000222524008
2026-02-11T06:00:00Z London,8.200000047683716
2026-02-11T07:00:00Z London,8.575000206629435
2026-02-11T08:00:00Z London,8.558333396911621
2026-02-11T09:00:00Z London,8.566666762034098
2026-02-11T10:00:00Z London,8.791666507720947
2026-02-11T11:00:00Z London,8.891666491826376
2026-02-11T12:00:00Z London,8.71666661898295
2026-02-11T13:00:00Z London,8.441666603088379
2026-02-11T14:00:00Z London,8.958333412806192
2026-02-11T15:00:00Z London,9.383333285649618
2026-02-11T16:00:00Z London,9.141666571299234
2026-02-11T17:00:00Z London,8.15833330154419
2026-02-11T18:00:00Z London,7.508333325386047
2026-02-11T19:00:00Z London,7.591666579246521
2026-02-11T20:00:00Z London,7.566666603088379
2026-02-11T21:00:00Z London,7.84166677792867
2026-02-11T22:00:00Z London,7.983333468437195
2026-02-11T23:00:00Z London,7.9750001430511475
2026-02-12T00:00:00Z London,7.258333285649617
2026-02-12T01:00:00Z London,6.1166666348775225
2026-02-12T02:00:00Z London,5.891666769981384
2026-02-12T03:00:00Z London,5.833333412806193
2026-02-12T04:00:00Z London,5.766666690508525
2026-02-12T05:00:00Z London,5.816666801770528
2026-02-12T06:00:00Z London,5.833333373069763
2026-02-12T07:00:00Z London,5.7416666348775225
2026-02-12T08:00:00Z London,5.766666690508525
2026-02-12T09:00:00Z London,6.058333317438762
2026-02-12T10:00:00Z London,6.3499999443689985
2026-02-12T11:00:00Z London,6.9083333015441895
2026-02-12T12:00:00Z London,6.991666754086812
2026-02-12T13:00:00Z London,7.441666603088379
2026-02-12T14:00:00Z London,7.541666626930237
2026-02-12T15:00:00Z London,7.708333412806193
2026-02-12T16:00:00Z London,7.058333396911621
2026-02-12T17:00:00Z London,6.516666650772095
2026-02-12T18:00:00Z London,6.408333420753479
2026-02-12T19:00:00Z London,5.916666587193807
2026-02-12T20:00:00Z London,5.433333396911621
2026-02-12T21:00:00Z London,5.224999984105428
2026-02-12T22:00:00Z London,5.308333317438762
2026-02-12T23:00:00Z London,5.649999976158142
2026-02-13T00:00:00Z London,5.991666674613953
2026-02-13T01:00:00Z London,5.908333420753479
2026-02-13T02:00:00Z London,5.491666674613953
2026-02-13T03:00:00Z London,5.949999968210856
2026-02-13T04:00:00Z London,5.5250000556310015
2026-02-13T05:00:00Z London,4.908333420753479
2026-02-13T06:00:00Z London,4.866666754086812
2026-02-13T07:00:00Z London,5.008333325386047
2026-02-13T08:00:00Z London,5.258333444595337
2026-02-13T09:00:00Z London,5.299999952316284
2026-02-13T10:00:00Z London,5.3666666348775225
2026-02-13T11:00:00Z London,5.908333381017049
2026-02-13T12:00:00Z London,6.208333293596904
2026-02-13T13:00:00Z London,6.275000095367432
2026-02-13T14:00:00Z London,5.891666650772095
2026-02-13T15:00:00Z London,5.141666769981384
2026-02-13T16:00:00Z London,4.4916666348775225
2026-02-13T17:00:00Z London,4.133333325386047
2026-02-13T18:00:00Z London,3.600000003973643
2026-02-13T19:00:00Z London,3.1666666666666665
2026-02-13T20:00:00Z London,3.0666666825612388
2026-02-13T21:00:00Z London,2.658333341280619
2026-02-13T22:00:00Z London,2.3083333174387612
2026-02-13T23:00:00Z London,1.9000000059604645
2026-02-14T00:00:00Z London,1.7666666706403096
2026-02-14T01:00:00Z London,1.7833333412806194
2026-02-14T02:00:00Z London,1.4416666726271312
2026-02-14T03:00:00Z London,1.2416666448116302
2026-02-14T04:00:00Z London,0.7750000059604645
2026-02-14T05:00:00Z London,-0.02500000161429246
2026-02-14T06:00:00Z London,-0.44166667262713116
2026-02-14T07:00:00Z London,-0.5250000053395828
2026-02-14T08:00:00Z London,-0.32500000670552254
2026-02-14T09:00:00Z London,0.8250000004967054
2026-02-14T10:00:00Z London,2.1749999821186066
2026-02-14T11:00:00Z London,3.5333333214124045
2026-02-14T12:00:00Z London,4.891666611035665
2026-02-14T13:00:00Z London,5.4666666984558105
2026-02-14T14:00:00Z London,5.233333309491475
2026-02-14T15:00:00Z London,5.1500000556310015
2026-02-14T16:00:00Z London,4.199999888737996
2026-02-14T17:00:00Z London,3.674999992052714
2026-02-14T18:00:00Z London,2.7416666746139526
2026-02-14T19:00:00Z London,3.024999976158142
2026-02-14T20:00:00Z London,2.8666666746139526
2026-02-14T21:00:00Z London,2.39166667064031
2026-02-14T22:00:00Z London,1.9333332975705464
2026-02-14T23:00:00Z London,1.6583333214124043
2026-02-15T00:00:00Z London,1.475000003973643
2026-02-15T01:00:00Z London,1.6666666666666667
2026-02-15T02:00:00Z London,2.216666648785273
2026-02-15T03:00:00Z London,2.1333333253860474
2026-02-15T04:00:00Z London,1.8499999940395355
2026-02-15T05:00:00Z London,1.4666666587193806
2026-02-15T06:00:00Z London,1.1833333472410839
2026-02-15T07:00:00Z London,1.5750000178813934
2026-02-15T08:00:00Z London,1.7666666706403096
2026-02-15T09:00:00Z London,2.0833333134651184
2026-02-15T10:00:00Z London,2.3666666547457376
2026-02-15T11:00:00Z London,2.7416666547457376
2026-02-15T12:00:00Z London,3.274999996026357
2026-02-15T13:00:00Z London,3.8666666746139526
2026-02-15T14:00:00Z London,4.5333333015441895
2026-02-15T15:00:00Z London,5.400000015894572
2026-02-15T16:00:00Z London,6.450000007947286
2026-02-15T17:00:00Z London,6.608333388964335
2026-02-15T18:00:00Z London,6.833333333333333
2026-02-15T19:00:00Z London,6.316666642824809
2026-02-15T20:00:00Z London,5.283333261807759
2026-02-15T21:00:00Z London,4.933333396911621
2026-02-15T22:00:00Z London,4.71666665871938
2026-02-15T23:00:00Z London,4.608333230018616
2026-02-16T00:00:00Z London,4.433333396911621
2026-02-16T01:00:00Z London,4.400000095367432
2026-02-16T02:00:00Z London,4.308333516120911
2026-02-16T03:00:00Z London,4.166666507720947
2026-02-16T04:00:00Z London,3.9666666984558105
2026-02-16T05:00:00Z London,3.8666667143503823
2026-02-16T06:00:00Z London,3.7583333253860474
2026-02-16T07:00:00Z London,3.6249999403953552
2026-02-16T08:00:00Z London,3.6583333015441895
2026-02-16T09:00:00Z London,4.091666638851166
2026-02-16T10:00:00Z London,4.772727186029607
2026-02-16T11:00:00Z London,5.4916666348775225
2026-02-16T12:00:00Z London,5.916666626930237
2026-02-16T13:00:00Z London,6.400000015894572
2026-02-16T14:00:00Z London,5.775000015894572
2026-02-16T15:00:00Z London,6.333333373069763
2026-02-16T16:00:00Z London,4.891666690508525
2026-02-16T17:00:00Z London,3.7583333253860474
2026-02-16T18:00:00Z London,3.975000003973643
2026-02-16T19:00:00Z London,4.308333357175191
2026-02-16T20:00:00Z London,4.524999976158142
2026-02-16T21:00:00Z London,4.091666579246521
2026-02-16T22:00:00Z London,4.124999920527141
2026-02-16T23:00:00Z London,3.808333377043406
2026-02-17T00:00:00Z London,3.2916666666666665
2026-02-17T01:00:00Z London,2.6833333571751914
2026-02-17T02:00:00Z London,1.924999972184499
2026-02-17T03:00:00Z London,1.6500000059604645
2026-02-17T04:00:00Z London,1.400000015894572
2026-02-17T05:00:00Z London,0.8499999990065893
2026-02-17T06:00:00Z London,0.575000007947286
2026-02-17T07:00:00Z London,0.42500000447034836
2026-02-17T08:00:00Z London,0.7833333313465118
2026-02-17T09:00:00Z London,1.9999999503294628
2026-02-17T10:00:00Z London,3.3083333174387612
2026-02-17T11:00:00Z London,4.549999992052714
2026-02-17T12:00:00Z London,5.266666650772095
2026-02-17T13:00:00Z London,5.266666690508525
2026-02-17T14:00:00Z London,4.933333317438762
